employerID,employeeID,score
dvactor936,aillig782,0.8641304347826086
dvactor936,ctrevizo965,0.8831521739130435
dvactor936,hplaas761,0.8695652173913043
dvactor936,lplantz602,0.9021739130434783
dvactor936,epipes240,0.9510869565217391
dvactor936,klichota463,0.875
dvactor936,dbredeson816,0.8125
dvactor936,tmchaney633,0.8342391304347826
dvactor936,ssurwillo424,0.9021739130434783
dvactor936,jshaw904,0.8315217391304348
dvactor936,jstoute505,0.8777173913043478
dvactor936,csustaire261,0.8695652173913043
dvactor936,csanger776,0.8016304347826086
dvactor936,apolicicch685,0.7527173913043478
dvactor936,tpunches148,0.904891304347826
dvactor936,lsorzano992,0.7255434782608695
dvactor936,lmanon241,0.904891304347826
dvactor936,dkilgallon543,0.904891304347826
dvactor936,dkopin79,0.8804347826086957
dvactor936,cbruccoler889,0.8668478260869565
dvactor936,cpolowy277,0.904891304347826
dvactor936,bsarria715,0.8940217391304348
dvactor936,rwigington248,0.9184782608695652
dvactor936,mpeatman696,0.8722826086956522
dvactor936,clory259,0.8804347826086957
dvactor936,rhavice437,0.9103260869565217
dvactor936,rhuettman756,0.8369565217391305
dvactor936,srosek193,0.8396739130434783
dvactor936,lstreng379,0.8614130434782609
dvactor936,nralat211,0.7880434782608695
dvactor936,bdyment619,0.7961956521739131
efreitag83,hcurson739,0.7554347826086957
efreitag83,jschiffert703,0.8614130434782609
efreitag83,aheimbuch824,0.907608695652174
efreitag83,idueitt372,0.8125
efreitag83,fkhalifah795,0.7934782608695652
efreitag83,cbenoist211,0.8777173913043478
efreitag83,rconliffe50,0.904891304347826
efreitag83,awimer12,0.8994565217391305
efreitag83,eanez53,0.9211956521739131
efreitag83,edeahl507,0.9103260869565217
efreitag83,eell98,0.9184782608695652
efreitag83,dvanskiver724,0.8913043478260869
efreitag83,aharrer560,0.8885869565217391
efreitag83,hbrendal817,0.8478260869565217
efreitag83,mseise99,0.9184782608695652
efreitag83,kstinchfie27,0.8722826086956522
efreitag83,ahelmlinge530,0.8586956521739131
efreitag83,mcarducci398,0.8125
efreitag83,dvolle75,0.7717391304347826
efreitag83,aillig782,0.8505434782608695
efreitag83,ctrevizo965,0.8586956521739131
efreitag83,hplaas761,0.904891304347826
efreitag83,lplantz602,0.904891304347826
efreitag83,epipes240,0.904891304347826
efreitag83,klichota463,0.8885869565217391
efreitag83,dbredeson816,0.8858695652173914
efreitag83,tmchaney633,0.8206521739130435
efreitag83,ssurwillo424,0.845108695652174
efreitag83,jshaw904,0.8179347826086957
efreitag83,jstoute505,0.842391304347826
efreitag83,csustaire261,0.8288043478260869
efreitag83,csanger776,0.8695652173913043
efreitag83,apolicicch685,0.7717391304347826
efreitag83,tpunches148,0.8967391304347826
efreitag83,lsorzano992,0.8097826086956522
efreitag83,lmanon241,0.9021739130434783
efreitag83,dkilgallon543,0.8858695652173914
efreitag83,dkopin79,0.8994565217391305
efreitag83,cbruccoler889,0.8695652173913043
efreitag83,cpolowy277,0.9619565217391305
efreitag83,bsarria715,0.8695652173913043
efreitag83,rwigington248,0.9320652173913043
efreitag83,mpeatman696,0.8913043478260869
efreitag83,clory259,0.8831521739130435
efreitag83,rhavice437,0.907608695652174
efreitag83,rhuettman756,0.8614130434782609
efreitag83,srosek193,0.8532608695652174
efreitag83,lstreng379,0.8586956521739131
efreitag83,nralat211,0.7527173913043478
efreitag83,bdyment619,0.7880434782608695
skillibrew842,hcurson739,0.8777173913043478
skillibrew842,jschiffert703,0.8097826086956522
skillibrew842,aheimbuch824,0.9592391304347826
skillibrew842,idueitt372,0.907608695652174
skillibrew842,fkhalifah795,0.9103260869565217
skillibrew842,cbenoist211,0.8478260869565217
skillibrew842,rconliffe50,0.9619565217391305
skillibrew842,awimer12,0.8804347826086957
skillibrew842,eanez53,0.9293478260869565
skillibrew842,edeahl507,0.9021739130434783
skillibrew842,eell98,0.8668478260869565
skillibrew842,dvanskiver724,0.7744565217391305
skillibrew842,aharrer560,0.8641304347826086
skillibrew842,hbrendal817,0.8831521739130435
skillibrew842,mseise99,0.8777173913043478
skillibrew842,kstinchfie27,0.8695652173913043
skillibrew842,ahelmlinge530,0.845108695652174
skillibrew842,mcarducci398,0.8967391304347826
skillibrew842,dvolle75,0.8668478260869565
skillibrew842,aillig782,0.9402173913043478
skillibrew842,ctrevizo965,0.9211956521739131
skillibrew842,hplaas761,0.8858695652173914
skillibrew842,lplantz602,0.9184782608695652
skillibrew842,epipes240,0.8695652173913043
skillibrew842,klichota463,0.8804347826086957
skillibrew842,dbredeson816,0.9483695652173914
skillibrew842,tmchaney633,0.8668478260869565
skillibrew842,ssurwillo424,0.8804347826086957
skillibrew842,jshaw904,0.8478260869565217
skillibrew842,jstoute505,0.8722826086956522
skillibrew842,csustaire261,0.8913043478260869
skillibrew842,csanger776,0.9320652173913043
skillibrew842,apolicicch685,0.8505434782608695
skillibrew842,tpunches148,0.9103260869565217
skillibrew842,lsorzano992,0.8831521739130435
skillibrew842,lmanon241,0.8940217391304348
skillibrew842,dkilgallon543,0.8505434782608695
skillibrew842,dkopin79,0.9184782608695652
skillibrew842,cbruccoler889,0.8614130434782609
skillibrew842,cpolowy277,0.8885869565217391
skillibrew842,bsarria715,0.8831521739130435
skillibrew842,rwigington248,0.9510869565217391
skillibrew842,mpeatman696,0.8614130434782609
skillibrew842,clory259,0.7934782608695652
skillibrew842,rhavice437,0.8885869565217391
skillibrew842,rhuettman756,0.8260869565217391
skillibrew842,srosek193,0.9375
skillibrew842,lstreng379,0.845108695652174
skillibrew842,nralat211,0.8532608695652174
skillibrew842,bdyment619,0.8940217391304348
mfullford199,hcurson739,0.8396739130434783
mfullford199,jschiffert703,0.8641304347826086
mfullford199,aheimbuch824,0.8940217391304348
mfullford199,idueitt372,0.8641304347826086
mfullford199,fkhalifah795,0.8885869565217391
mfullford199,cbenoist211,0.9239130434782609
mfullford199,rconliffe50,0.9239130434782609
mfullford199,awimer12,0.9510869565217391
mfullford199,eanez53,0.9130434782608695
mfullford199,edeahl507,0.9402173913043478
mfullford199,eell98,0.8940217391304348
mfullford199,dvanskiver724,0.9103260869565217
mfullford199,aharrer560,0.8913043478260869
mfullford199,hbrendal817,0.8831521739130435
mfullford199,mseise99,0.8940217391304348
mfullford199,kstinchfie27,0.9184782608695652
mfullford199,ahelmlinge530,0.8614130434782609
mfullford199,mcarducci398,0.9293478260869565
mfullford199,dvolle75,0.8722826086956522
mfullford199,aillig782,0.9021739130434783
mfullford199,ctrevizo965,0.8940217391304348
mfullford199,hplaas761,0.8858695652173914
mfullford199,lplantz602,0.9510869565217391
mfullford199,epipes240,0.8967391304347826
mfullford199,klichota463,0.9510869565217391
mfullford199,dbredeson816,0.8722826086956522
mfullford199,tmchaney633,0.8668478260869565
mfullford199,ssurwillo424,0.9130434782608695
mfullford199,jshaw904,0.9021739130434783
mfullford199,jstoute505,0.8668478260869565
mfullford199,csustaire261,0.8532608695652174
mfullford199,csanger776,0.904891304347826
mfullford199,apolicicch685,0.9157608695652174
mfullford199,tpunches148,0.8722826086956522
mfullford199,lsorzano992,0.8505434782608695
mfullford199,lmanon241,0.9103260869565217
mfullford199,dkilgallon543,0.9483695652173914
mfullford199,dkopin79,0.8804347826086957
mfullford199,cbruccoler889,0.8233695652173914
mfullford199,cpolowy277,0.9103260869565217
mfullford199,bsarria715,0.9266304347826086
mfullford199,rwigington248,0.9456521739130435
mfullford199,mpeatman696,0.8994565217391305
mfullford199,clory259,0.9293478260869565
mfullford199,rhavice437,0.8994565217391305
mfullford199,rhuettman756,0.8804347826086957
mfullford199,srosek193,0.8994565217391305
mfullford199,lstreng379,0.9538043478260869
mfullford199,nralat211,0.8641304347826086
mfullford199,bdyment619,0.904891304347826
bsherrard650,hcurson739,0.8559782608695652
bsherrard650,jschiffert703,0.9239130434782609
bsherrard650,aheimbuch824,0.8885869565217391
bsherrard650,idueitt372,0.8804347826086957
bsherrard650,fkhalifah795,0.7961956521739131
bsherrard650,cbenoist211,0.875
bsherrard650,rconliffe50,0.8260869565217391
bsherrard650,awimer12,0.7608695652173914
bsherrard650,eanez53,0.907608695652174
bsherrard650,edeahl507,0.842391304347826
bsherrard650,eell98,0.8396739130434783
bsherrard650,dvanskiver724,0.8179347826086957
bsherrard650,aharrer560,0.8641304347826086
bsherrard650,hbrendal817,0.8885869565217391
bsherrard650,mseise99,0.845108695652174
bsherrard650,kstinchfie27,0.8641304347826086
bsherrard650,ahelmlinge530,0.8668478260869565
bsherrard650,mcarducci398,0.8369565217391305
bsherrard650,dvolle75,0.8777173913043478
bsherrard650,aillig782,0.8152173913043478
bsherrard650,ctrevizo965,0.7907608695652174
bsherrard650,hplaas761,0.7880434782608695
bsherrard650,lplantz602,0.8913043478260869
bsherrard650,epipes240,0.8967391304347826
bsherrard650,klichota463,0.9239130434782609
bsherrard650,dbredeson816,0.8777173913043478
bsherrard650,tmchaney633,0.9157608695652174
bsherrard650,ssurwillo424,0.8532608695652174
bsherrard650,jshaw904,0.8804347826086957
bsherrard650,jstoute505,0.7690217391304348
bsherrard650,csustaire261,0.8260869565217391
bsherrard650,csanger776,0.8559782608695652
bsherrard650,apolicicch685,0.8668478260869565
bsherrard650,tpunches148,0.8777173913043478
bsherrard650,lsorzano992,0.8940217391304348
bsherrard650,lmanon241,0.9157608695652174
bsherrard650,dkilgallon543,0.9103260869565217
bsherrard650,dkopin79,0.8804347826086957
bsherrard650,cbruccoler889,0.8179347826086957
bsherrard650,cpolowy277,0.9157608695652174
bsherrard650,bsarria715,0.8505434782608695
bsherrard650,rwigington248,0.8913043478260869
bsherrard650,mpeatman696,0.9429347826086957
bsherrard650,clory259,0.9239130434782609
bsherrard650,rhavice437,0.9592391304347826
bsherrard650,rhuettman756,0.8586956521739131
bsherrard650,srosek193,0.7309782608695652
bsherrard650,lstreng379,0.8016304347826086
bsherrard650,nralat211,0.8369565217391305
bsherrard650,bdyment619,0.9157608695652174
lwasden87,hcurson739,0.8559782608695652
lwasden87,jschiffert703,0.8532608695652174
lwasden87,aheimbuch824,0.9211956521739131
lwasden87,idueitt372,0.9347826086956522
lwasden87,fkhalifah795,0.8885869565217391
lwasden87,cbenoist211,0.8804347826086957
lwasden87,rconliffe50,0.9021739130434783
lwasden87,awimer12,0.907608695652174
lwasden87,eanez53,0.9293478260869565
lwasden87,edeahl507,0.9239130434782609
lwasden87,eell98,0.8233695652173914
lwasden87,dvanskiver724,0.845108695652174
lwasden87,aharrer560,0.842391304347826
lwasden87,hbrendal817,0.8396739130434783
lwasden87,mseise99,0.9103260869565217
lwasden87,kstinchfie27,0.8315217391304348
lwasden87,ahelmlinge530,0.8940217391304348
lwasden87,mcarducci398,0.8858695652173914
lwasden87,dvolle75,0.8777173913043478
lwasden87,aillig782,0.8967391304347826
lwasden87,ctrevizo965,0.9266304347826086
lwasden87,hplaas761,0.9402173913043478
lwasden87,lplantz602,0.8967391304347826
lwasden87,epipes240,0.875
lwasden87,klichota463,0.8532608695652174
lwasden87,dbredeson816,0.9375
lwasden87,tmchaney633,0.8777173913043478
lwasden87,ssurwillo424,0.8858695652173914
lwasden87,jshaw904,0.8586956521739131
lwasden87,jstoute505,0.8668478260869565
lwasden87,csustaire261,0.8097826086956522
lwasden87,csanger776,0.9266304347826086
lwasden87,apolicicch685,0.8559782608695652
lwasden87,tpunches148,0.8777173913043478
lwasden87,lsorzano992,0.8940217391304348
lwasden87,lmanon241,0.8668478260869565
lwasden87,dkilgallon543,0.8342391304347826
lwasden87,dkopin79,0.8913043478260869
lwasden87,cbruccoler889,0.8940217391304348
lwasden87,cpolowy277,0.8777173913043478
lwasden87,bsarria715,0.8722826086956522
lwasden87,rwigington248,0.907608695652174
lwasden87,mpeatman696,0.8342391304347826
lwasden87,clory259,0.8260869565217391
lwasden87,rhavice437,0.8614130434782609
lwasden87,rhuettman756,0.8913043478260869
lwasden87,srosek193,0.9211956521739131
lwasden87,lstreng379,0.845108695652174
lwasden87,nralat211,0.8804347826086957
lwasden87,bdyment619,0.8505434782608695
acheng557,hcurson739,0.904891304347826
acheng557,jschiffert703,0.8206521739130435
acheng557,aheimbuch824,0.9157608695652174
acheng557,idueitt372,0.8586956521739131
acheng557,fkhalifah795,0.8505434782608695
acheng557,cbenoist211,0.8315217391304348
acheng557,rconliffe50,0.8913043478260869
acheng557,awimer12,0.875
acheng557,eanez53,0.9021739130434783
acheng557,edeahl507,0.8532608695652174
acheng557,eell98,0.8342391304347826
acheng557,dvanskiver724,0.8288043478260869
acheng557,aharrer560,0.8097826086956522
acheng557,hbrendal817,0.8668478260869565
acheng557,mseise99,0.904891304347826
acheng557,kstinchfie27,0.875
acheng557,ahelmlinge530,0.9157608695652174
acheng557,mcarducci398,0.8260869565217391
acheng557,dvolle75,0.8777173913043478
acheng557,aillig782,0.8858695652173914
acheng557,ctrevizo965,0.8505434782608695
acheng557,hplaas761,0.907608695652174
acheng557,lplantz602,0.9021739130434783
acheng557,epipes240,0.8695652173913043
acheng557,klichota463,0.8858695652173914
acheng557,dbredeson816,0.8668478260869565
acheng557,tmchaney633,0.8994565217391305
acheng557,ssurwillo424,0.9402173913043478
acheng557,jshaw904,0.8478260869565217
acheng557,jstoute505,0.8288043478260869
acheng557,csustaire261,0.8206521739130435
acheng557,csanger776,0.8179347826086957
acheng557,apolicicch685,0.8342391304347826
acheng557,tpunches148,0.9483695652173914
acheng557,lsorzano992,0.8885869565217391
acheng557,lmanon241,0.8342391304347826
acheng557,dkilgallon543,0.8233695652173914
acheng557,dkopin79,0.7880434782608695
acheng557,cbruccoler889,0.8777173913043478
acheng557,cpolowy277,0.9157608695652174
acheng557,bsarria715,0.8179347826086957
acheng557,rwigington248,0.8641304347826086
acheng557,mpeatman696,0.8288043478260869
acheng557,clory259,0.8641304347826086
acheng557,rhavice437,0.8668478260869565
acheng557,rhuettman756,0.8586956521739131
acheng557,srosek193,0.8940217391304348
acheng557,lstreng379,0.9157608695652174
acheng557,nralat211,0.7771739130434783
acheng557,bdyment619,0.845108695652174
whurns33,hcurson739,0.8559782608695652
whurns33,jschiffert703,0.875
whurns33,aheimbuch824,0.8179347826086957
whurns33,idueitt372,0.8478260869565217
whurns33,fkhalifah795,0.8070652173913043
whurns33,cbenoist211,0.907608695652174
whurns33,rconliffe50,0.8369565217391305
whurns33,awimer12,0.8152173913043478
whurns33,eanez53,0.8532608695652174
whurns33,edeahl507,0.8369565217391305
whurns33,eell98,0.8396739130434783
whurns33,dvanskiver724,0.9103260869565217
whurns33,aharrer560,0.8858695652173914
whurns33,hbrendal817,0.779891304347826
whurns33,mseise99,0.7853260869565217
whurns33,kstinchfie27,0.8369565217391305
whurns33,ahelmlinge530,0.7690217391304348
whurns33,mcarducci398,0.8641304347826086
whurns33,dvolle75,0.8070652173913043
whurns33,aillig782,0.8260869565217391
whurns33,ctrevizo965,0.845108695652174
whurns33,hplaas761,0.7880434782608695
whurns33,lplantz602,0.8967391304347826
whurns33,epipes240,0.8913043478260869
whurns33,klichota463,0.8532608695652174
whurns33,dbredeson816,0.8016304347826086
whurns33,tmchaney633,0.8125
whurns33,ssurwillo424,0.8804347826086957
whurns33,jshaw904,0.8043478260869565
whurns33,jstoute505,0.8614130434782609
whurns33,csustaire261,0.8532608695652174
whurns33,csanger776,0.8777173913043478
whurns33,apolicicch685,0.8994565217391305
whurns33,tpunches148,0.8505434782608695
whurns33,lsorzano992,0.8016304347826086
whurns33,lmanon241,0.8994565217391305
whurns33,dkilgallon543,0.9266304347826086
whurns33,dkopin79,0.9021739130434783
whurns33,cbruccoler889,0.8777173913043478
whurns33,cpolowy277,0.8614130434782609
whurns33,bsarria715,0.9375
whurns33,rwigington248,0.9239130434782609
whurns33,mpeatman696,0.904891304347826
whurns33,clory259,0.8695652173913043
whurns33,rhavice437,0.9375
whurns33,rhuettman756,0.8641304347826086
whurns33,srosek193,0.8125
whurns33,lstreng379,0.8016304347826086
whurns33,nralat211,0.782608695652174
whurns33,bdyment619,0.8940217391304348
rdenery33,hcurson739,0.8913043478260869
rdenery33,jschiffert703,0.845108695652174
rdenery33,aheimbuch824,0.9130434782608695
rdenery33,idueitt372,0.8831521739130435
rdenery33,fkhalifah795,0.9021739130434783
rdenery33,cbenoist211,0.8777173913043478
rdenery33,rconliffe50,0.845108695652174
rdenery33,awimer12,0.8777173913043478
rdenery33,eanez53,0.8831521739130435
rdenery33,edeahl507,0.8722826086956522
rdenery33,eell98,0.8043478260869565
rdenery33,dvanskiver724,0.8315217391304348
rdenery33,aharrer560,0.845108695652174
rdenery33,hbrendal817,0.8804347826086957
rdenery33,mseise99,0.9130434782608695
rdenery33,kstinchfie27,0.8179347826086957
rdenery33,ahelmlinge530,0.8586956521739131
rdenery33,mcarducci398,0.8777173913043478
rdenery33,dvolle75,0.9239130434782609
rdenery33,aillig782,0.9157608695652174
rdenery33,ctrevizo965,0.9293478260869565
rdenery33,hplaas761,0.9320652173913043
rdenery33,lplantz602,0.8668478260869565
rdenery33,epipes240,0.9157608695652174
rdenery33,klichota463,0.8396739130434783
rdenery33,dbredeson816,0.8532608695652174
rdenery33,tmchaney633,0.9347826086956522
rdenery33,ssurwillo424,0.9375
rdenery33,jshaw904,0.8233695652173914
rdenery33,jstoute505,0.7663043478260869
rdenery33,csustaire261,0.8179347826086957
rdenery33,csanger776,0.8369565217391305
rdenery33,apolicicch685,0.907608695652174
rdenery33,tpunches148,0.8913043478260869
rdenery33,lsorzano992,0.8641304347826086
rdenery33,lmanon241,0.8913043478260869
rdenery33,dkilgallon543,0.842391304347826
rdenery33,dkopin79,0.8233695652173914
rdenery33,cbruccoler889,0.8967391304347826
rdenery33,cpolowy277,0.842391304347826
rdenery33,bsarria715,0.8478260869565217
rdenery33,rwigington248,0.8777173913043478
rdenery33,mpeatman696,0.7880434782608695
rdenery33,clory259,0.845108695652174
rdenery33,rhavice437,0.8804347826086957
rdenery33,rhuettman756,0.8668478260869565
rdenery33,srosek193,0.8858695652173914
rdenery33,lstreng379,0.8913043478260869
rdenery33,nralat211,0.8722826086956522
rdenery33,bdyment619,0.8532608695652174
mmoody160,hcurson739,0.8614130434782609
mmoody160,jschiffert703,0.7663043478260869
mmoody160,aheimbuch824,0.9103260869565217
mmoody160,idueitt372,0.8858695652173914
mmoody160,fkhalifah795,0.9429347826086957
mmoody160,cbenoist211,0.8478260869565217
mmoody160,rconliffe50,0.9130434782608695
mmoody160,awimer12,0.9130434782608695
mmoody160,eanez53,0.9021739130434783
mmoody160,edeahl507,0.9402173913043478
mmoody160,eell98,0.8722826086956522
mmoody160,dvanskiver724,0.8559782608695652
mmoody160,aharrer560,0.8641304347826086
mmoody160,hbrendal817,0.7907608695652174
mmoody160,mseise99,0.8288043478260869
mmoody160,kstinchfie27,0.8858695652173914
mmoody160,ahelmlinge530,0.8179347826086957
mmoody160,mcarducci398,0.9021739130434783
mmoody160,dvolle75,0.8614130434782609
mmoody160,aillig782,0.8913043478260869
mmoody160,ctrevizo965,0.9211956521739131
mmoody160,hplaas761,0.8532608695652174
mmoody160,lplantz602,0.8967391304347826
mmoody160,epipes240,0.9021739130434783
mmoody160,klichota463,0.8532608695652174
mmoody160,dbredeson816,0.8668478260869565
mmoody160,tmchaney633,0.8179347826086957
mmoody160,ssurwillo424,0.8858695652173914
mmoody160,jshaw904,0.8586956521739131
mmoody160,jstoute505,0.9646739130434783
mmoody160,csustaire261,0.9130434782608695
mmoody160,csanger776,0.8994565217391305
mmoody160,apolicicch685,0.8233695652173914
mmoody160,tpunches148,0.8559782608695652
mmoody160,lsorzano992,0.7961956521739131
mmoody160,lmanon241,0.8777173913043478
mmoody160,dkilgallon543,0.8885869565217391
mmoody160,dkopin79,0.9184782608695652
mmoody160,cbruccoler889,0.8559782608695652
mmoody160,cpolowy277,0.845108695652174
mmoody160,bsarria715,0.9266304347826086
mmoody160,rwigington248,0.9293478260869565
mmoody160,mpeatman696,0.8614130434782609
mmoody160,clory259,0.8152173913043478
mmoody160,rhavice437,0.8777173913043478
mmoody160,rhuettman756,0.842391304347826
mmoody160,srosek193,0.9483695652173914
mmoody160,lstreng379,0.8505434782608695
mmoody160,nralat211,0.8586956521739131
mmoody160,bdyment619,0.8668478260869565
smoreno791,hcurson739,0.8179347826086957
smoreno791,jschiffert703,0.907608695652174
smoreno791,aheimbuch824,0.8722826086956522
smoreno791,idueitt372,0.9021739130434783
smoreno791,fkhalifah795,0.8070652173913043
smoreno791,cbenoist211,0.9239130434782609
smoreno791,rconliffe50,0.9021739130434783
smoreno791,awimer12,0.8478260869565217
smoreno791,eanez53,0.9347826086956522
smoreno791,edeahl507,0.9239130434782609
smoreno791,eell98,0.8885869565217391
smoreno791,dvanskiver724,0.904891304347826
smoreno791,aharrer560,0.9130434782608695
smoreno791,hbrendal817,0.8233695652173914
smoreno791,mseise99,0.9157608695652174
smoreno791,kstinchfie27,0.8478260869565217
smoreno791,ahelmlinge530,0.9266304347826086
smoreno791,mcarducci398,0.8858695652173914
smoreno791,dvolle75,0.8233695652173914
smoreno791,aillig782,0.8586956521739131
smoreno791,ctrevizo965,0.8125
smoreno791,hplaas761,0.8641304347826086
smoreno791,lplantz602,0.9021739130434783
smoreno791,epipes240,0.8804347826086957
smoreno791,klichota463,0.9347826086956522
smoreno791,dbredeson816,0.9103260869565217
smoreno791,tmchaney633,0.8505434782608695
smoreno791,ssurwillo424,0.875
smoreno791,jshaw904,0.907608695652174
smoreno791,jstoute505,0.8777173913043478
smoreno791,csustaire261,0.7934782608695652
smoreno791,csanger776,0.9266304347826086
smoreno791,apolicicch685,0.8614130434782609
smoreno791,tpunches148,0.8994565217391305
smoreno791,lsorzano992,0.8994565217391305
smoreno791,lmanon241,0.8722826086956522
smoreno791,dkilgallon543,0.8940217391304348
smoreno791,dkopin79,0.8804347826086957
smoreno791,cbruccoler889,0.8505434782608695
smoreno791,cpolowy277,0.9429347826086957
smoreno791,bsarria715,0.8396739130434783
smoreno791,rwigington248,0.907608695652174
smoreno791,mpeatman696,0.9211956521739131
smoreno791,clory259,0.9021739130434783
smoreno791,rhavice437,0.8940217391304348
smoreno791,rhuettman756,0.9619565217391305
smoreno791,srosek193,0.8070652173913043
smoreno791,lstreng379,0.8179347826086957
smoreno791,nralat211,0.8206521739130435
smoreno791,bdyment619,0.8614130434782609
hcuascut200,hcurson739,0.9211956521739131
hcuascut200,jschiffert703,0.8206521739130435
hcuascut200,aheimbuch824,0.904891304347826
hcuascut200,idueitt372,0.9239130434782609
hcuascut200,fkhalifah795,0.8722826086956522
hcuascut200,cbenoist211,0.8097826086956522
hcuascut200,rconliffe50,0.8152173913043478
hcuascut200,awimer12,0.8206521739130435
hcuascut200,eanez53,0.907608695652174
hcuascut200,edeahl507,0.8586956521739131
hcuascut200,eell98,0.7635869565217391
hcuascut200,dvanskiver724,0.8342391304347826
hcuascut200,aharrer560,0.8152173913043478
hcuascut200,hbrendal817,0.8396739130434783
hcuascut200,mseise99,0.8342391304347826
hcuascut200,kstinchfie27,0.8152173913043478
hcuascut200,ahelmlinge530,0.8505434782608695
hcuascut200,mcarducci398,0.8478260869565217
hcuascut200,dvolle75,0.904891304347826
hcuascut200,aillig782,0.8532608695652174
hcuascut200,ctrevizo965,0.8505434782608695
hcuascut200,hplaas761,0.9130434782608695
hcuascut200,lplantz602,0.8695652173913043
hcuascut200,epipes240,0.9130434782608695
hcuascut200,klichota463,0.8532608695652174
hcuascut200,dbredeson816,0.8994565217391305
hcuascut200,tmchaney633,0.9592391304347826
hcuascut200,ssurwillo424,0.907608695652174
hcuascut200,jshaw904,0.8478260869565217
hcuascut200,jstoute505,0.7907608695652174
hcuascut200,csustaire261,0.9021739130434783
hcuascut200,csanger776,0.8342391304347826
hcuascut200,apolicicch685,0.8831521739130435
hcuascut200,tpunches148,0.8722826086956522
hcuascut200,lsorzano992,0.9157608695652174
hcuascut200,lmanon241,0.9157608695652174
hcuascut200,dkilgallon543,0.779891304347826
hcuascut200,dkopin79,0.8586956521739131
hcuascut200,cbruccoler889,0.9211956521739131
hcuascut200,cpolowy277,0.8777173913043478
hcuascut200,bsarria715,0.8125
hcuascut200,rwigington248,0.875
hcuascut200,mpeatman696,0.8505434782608695
hcuascut200,clory259,0.8586956521739131
hcuascut200,rhavice437,0.9266304347826086
hcuascut200,rhuettman756,0.8369565217391305
hcuascut200,srosek193,0.8668478260869565
hcuascut200,lstreng379,0.7961956521739131
hcuascut200,nralat211,0.8641304347826086
hcuascut200,bdyment619,0.8940217391304348
emenon940,hcurson739,0.904891304347826
emenon940,jschiffert703,0.875
emenon940,aheimbuch824,0.9266304347826086
emenon940,idueitt372,0.9239130434782609
emenon940,fkhalifah795,0.8614130434782609
emenon940,cbenoist211,0.875
emenon940,rconliffe50,0.9619565217391305
emenon940,awimer12,0.8641304347826086
emenon940,eanez53,0.9619565217391305
emenon940,edeahl507,0.8858695652173914
emenon940,eell98,0.8940217391304348
emenon940,dvanskiver724,0.8288043478260869
emenon940,aharrer560,0.8586956521739131
emenon940,hbrendal817,0.8831521739130435
emenon940,mseise99,0.8505434782608695
emenon940,kstinchfie27,0.8804347826086957
emenon940,ahelmlinge530,0.8505434782608695
emenon940,mcarducci398,0.9130434782608695
emenon940,dvolle75,0.8614130434782609
emenon940,aillig782,0.9184782608695652
emenon940,ctrevizo965,0.8994565217391305
emenon940,hplaas761,0.8804347826086957
emenon940,lplantz602,0.9619565217391305
emenon940,epipes240,0.8586956521739131
emenon940,klichota463,0.9184782608695652
emenon940,dbredeson816,0.9646739130434783
emenon940,tmchaney633,0.8614130434782609
emenon940,ssurwillo424,0.8967391304347826
emenon940,jshaw904,0.875
emenon940,jstoute505,0.9103260869565217
emenon940,csustaire261,0.8804347826086957
emenon940,csanger776,0.9538043478260869
emenon940,apolicicch685,0.8831521739130435
emenon940,tpunches148,0.904891304347826
emenon940,lsorzano992,0.9157608695652174
emenon940,lmanon241,0.9103260869565217
emenon940,dkilgallon543,0.8885869565217391
emenon940,dkopin79,0.8967391304347826
emenon940,cbruccoler889,0.8668478260869565
emenon940,cpolowy277,0.9157608695652174
emenon940,bsarria715,0.9157608695652174
emenon940,rwigington248,0.9565217391304348
emenon940,mpeatman696,0.8940217391304348
emenon940,clory259,0.8641304347826086
emenon940,rhavice437,0.9103260869565217
emenon940,rhuettman756,0.8641304347826086
emenon940,srosek193,0.8940217391304348
emenon940,lstreng379,0.8614130434782609
emenon940,nralat211,0.8369565217391305
emenon940,bdyment619,0.9320652173913043
lschau672,hcurson739,0.9429347826086957
lschau672,jschiffert703,0.8967391304347826
lschau672,aheimbuch824,0.8668478260869565
lschau672,idueitt372,0.9565217391304348
lschau672,fkhalifah795,0.8831521739130435
lschau672,cbenoist211,0.9239130434782609
lschau672,rconliffe50,0.8804347826086957
lschau672,awimer12,0.8913043478260869
lschau672,eanez53,0.9293478260869565
lschau672,edeahl507,0.907608695652174
lschau672,eell98,0.8233695652173914
lschau672,dvanskiver724,0.8885869565217391
lschau672,aharrer560,0.8804347826086957
lschau672,hbrendal817,0.8940217391304348
lschau672,mseise99,0.8831521739130435
lschau672,kstinchfie27,0.9293478260869565
lschau672,ahelmlinge530,0.9157608695652174
lschau672,mcarducci398,0.9021739130434783
lschau672,dvolle75,0.9266304347826086
lschau672,aillig782,0.8695652173913043
lschau672,ctrevizo965,0.8722826086956522
lschau672,hplaas761,0.8804347826086957
lschau672,lplantz602,0.9565217391304348
lschau672,epipes240,0.9130434782608695
lschau672,klichota463,0.9239130434782609
lschau672,dbredeson816,0.8668478260869565
lschau672,tmchaney633,0.9429347826086957
lschau672,ssurwillo424,0.9782608695652174
lschau672,jshaw904,0.9293478260869565
lschau672,jstoute505,0.8722826086956522
lschau672,csustaire261,0.8478260869565217
lschau672,csanger776,0.8777173913043478
